1526349264180000000,0.011734,-0.978858,-0.021164,0.708709,0.701815,0.052954,0.048826,,
1526349264210000000,0.014286,-0.993742,-0.020102,0.708595,0.70199,0.05222,0.048742,,
1526349264240000000,0.017133,-1.003687,-0.02282,0.7096,0.700948,0.05201,0.049339,,
1526349264320000000,0.025199,-1.022458,-0.023508,0.708938,0.701649,0.052289,0.048595,,
1526349264360000000,0.027769,-1.034065,-0.023259,0.709251,0.701409,0.051538,0.048284,,
1526349264410000000,0.031053,-1.056573,-0.023405,0.708431,0.702351,0.04991,0.048351,,
1526349264440000000,0.033192,-1.067118,-0.022491,0.708122,0.702642,0.050149,0.048396,,
1526349264470000000,0.036273,-1.074876,-0.023096,0.708248,0.702497,0.050454,0.048354,,
1526349264550000000,0.040863,-1.1083,-0.022733,0.708422,0.702262,0.050242,0.049413,,
1526349264570000000,0.039964,-1.115007,-0.022452,0.708005,0.702688,0.049329,0.050259,,
1526349264600000000,0.042211,-1.120863,-0.022601,0.708464,0.702303,0.04833,0.050129,,
1526349264660000000,0.042307,-1.130589,-0.02628,0.708482,0.702232,0.048284,0.050917,,
1526349264680000000,0.042055,-1.138424,-0.027449,0.70806,0.702789,0.048936,0.04841,,
1526349264700000000,0.043162,-1.144237,-0.026087,0.70806,0.702798,0.048764,0.048461,,
1526349264750000000,0.044157,-1.156754,-0.026586,0.70835,0.702452,0.048979,0.049007,,
1526349264770000000,0.045767,-1.164424,-0.026696,0.708252,0.702543,0.04916,0.048936,,
1526349264890000000,0.052759,-1.187974,-0.030666,0.708467,0.702342,0.04952,0.048358,,
1526349264920000000,0.049762,-1.188256,-0.028094,0.708406,0.702426,0.048413,0.049128,,
1526349264980000000,0.044945,-1.176661,-0.022258,0.708691,0.702148,0.049222,0.048184,,
152634926580000000,0.050862,-1.194583,-0.023295,0.708387,0.702418,0.049899,0.048035,,
1526349265130000000,0.049987,-1.221262,-0.022768,0.707716,0.703099,0.049734,0.048125,,
1526349265150000000,0.051315,-1.231106,-0.02095,0.707622,0.703197,0.050049,0.047752,,
1526349265180000000,0.053792,-1.245979,-0.020756,0.706676,0.704089,0.05,0.048666,,
1526349265210000000,0.056066,-1.254954,-0.020045,0.70621,0.704564,0.049936,0.048617,,
1526349265240000000,0.050593,-1.244829,-0.013725,0.705397,0.705275,0.049904,0.050108,,
1526349265270000000,0.0511,-1.251562,-0.013586,0.705502,0.705165,0.049893,0.050197,,
1526349265290000000,0.050808,-1.261566,-0.013006,0.705167,0.705479,0.049751,0.050633,,
1526349265590000000,0.05308,-1.325919,-0.012916,0.704483,0.706242,0.049198,0.050065,,
1526349265700000000,0.061335,-1.375979,-0.009957,0.704358,0.706278,0.049757,0.050738,,
1526349265730000000,0.06279,-1.386317,-0.009704,0.704334,0.706279,0.049812,0.051,,
1526349265750000000,0.063572,-1.390335,-0.010744,0.704187,0.706415,0.050037,0.050942,,
1526349265780000000,0.065135,-1.401947,-0.011004,0.704074,0.706524,0.049983,0.05105,,
1526349265810000000,0.06516,-1.411451,-0.008587,0.704093,0.70645,0.050611,0.051175,,
1526349265830000000,0.066382,-1.417674,-0.008669,0.704174,0.706361,0.050935,0.050971,,
1526349265860000000,0.065342,-1.429924,-0.007599,0.702726,0.707717,0.052154,0.050921,,
1526349265880000000,0.067249,-1.439464,-0.006851,0.702731,0.707773,0.051756,0.050476,,
1526349265920000000,0.068344,-1.450191,-0.006935,0.702936,0.707581,0.051654,0.050409,,
1526349265940000000,0.068777,-1.458927,-0.007212,0.702309,0.708217,0.051499,0.050391,,
1526349265970000000,0.068436,-1.461886,-0.006673,0.701748,0.708826,0.051044,0.050108,,
152634926690000000,0.065476,-1.475824,-0.008072,0.703232,0.707223,0.052831,0.050101,,
1526349266110000000,0.066988,-1.484867,-0.008796,0.703445,0.707017,0.053008,0.049825,,
1526349266130000000,0.068404,-1.492496,-0.009321,0.703458,0.707006,0.053125,0.049664,,
1526349266160000000,0.070028,-1.497779,-0.01397,0.703643,0.706872,0.05247,0.049656,,
1526349266210000000,0.07049,-1.513065,-0.015081,0.703967,0.706563,0.052184,0.049755,,
1526349266230000000,0.071014,-1.519738,-0.015038,0.703955,0.706577,0.052228,0.049691,,
1526349266270000000,0.075881,-1.536565,-0.01905,0.704377,0.706241,0.052246,0.048443,,
1526349266300000000,0.077288,-1.544144,-0.020063,0.704482,0.706141,0.052354,0.048262,,
1526349266370000000,0.079426,-1.560679,-0.021134,0.704329,0.706292,0.05218,0.048473,,
1526349266430000000,0.080229,-1.579385,-0.022014,0.704144,0.706513,0.051625,0.048524,,
1526349266450000000,0.083782,-1.588841,-0.018849,0.704185,0.706469,0.051562,0.048653,,
1526349266480000000,0.08592,-1.598221,-0.019241,0.704418,0.706247,0.051508,0.04855,,
1526349266610000000,0.088309,-1.628535,-0.022172,0.705024,0.705364,0.052838,0.051101,,
1526349266660000000,0.095382,-1.644029,-0.025395,0.70646,0.703941,0.053854,0.049807,,
1526349266680000000,0.09617,-1.649643,-0.024962,0.706076,0.7041,0.055011,0.051713,,
1526349266840000000,0.09658,-1.70125,-0.026277,0.70399,0.705099,0.061364,0.058883,,
1526349266870000000,0.099325,-1.712827,-0.019186,0.703209,0.705509,0.063246,0.061273,,
1526349267120000000,0.105277,-1.764117,-0.017228,0.703212,0.702401,0.076864,0.078854,,
1526349267170000000,0.108025,-1.786415,-0.01849,0.702501,0.702107,0.081132,0.083405,,
1526349267190000000,0.108334,-1.793909,-0.018321,0.70239,0.7018,0.082882,0.085184,,
1526349267220000000,0.109477,-1.803416,-0.01819,0.702108,0.701546,0.085229,0.087258,,
1526349267250000000,0.112072,-1.814056,-0.018699,0.7021,0.701036,0.087377,0.089273,,
1526349267270000000,0.113283,-1.823964,-0.019766,0.701405,0.701223,0.089273,0.091369,,
1526349267290000000,0.118705,-1.8318,-0.019373,0.701364,0.700791,0.091811,0.092467,,
1526349267320000000,0.120361,-1.841062,-0.020308,0.701401,0.700053,0.094278,0.095258,,
1526349267350000000,0.121289,-1.847458,-0.020151,0.701397,0.699582,0.096123,0.096892,,
1526349267470000000,0.141814,-1.878576,-0.031002,0.701206,0.697443,0.106684,0.102477,,
1526349267530000000,0.148924,-1.894181,-0.030438,0.700615,0.696125,0.113108,0.108426,,
1526349267590000000,0.160357,-1.907266,-0.026415,0.698589,0.69594,0.118817,0.116291,,
1526349267610000000,0.163873,-1.91768,-0.025871,0.69891,0.695209,0.11939,0.118135,,
1526349267640000000,0.166509,-1.928129,-0.025608,0.698585,0.694948,0.120826,0.120118,,
1526349267680000000,0.172459,-1.948806,-0.025877,0.698104,0.694454,0.123924,0.122584,,
1526349267730000000,0.181403,-1.966426,-0.026809,0.697445,0.693947,0.12717,0.12584,,
1526349267830000000,0.194686,-1.993693,-0.027992,0.69709,0.692929,0.131235,0.129199,,
1526349267960000000,0.209918,-2.033205,-0.029239,0.695896,0.691725,0.13699,0.135936,,
152634926810000000,0.21898,-2.05321,-0.027786,0.694922,0.691392,0.140415,0.139082,,
152634926830000000,0.221437,-2.070666,-0.027465,0.694573,0.690835,0.143155,0.140792,,
152634926860000000,0.225504,-2.079461,-0.026556,0.694474,0.690298,0.144412,0.14262,,
152634926880000000,0.228634,-2.090597,-0.028251,0.693954,0.6902,0.145731,0.144272,,
1526349268110000000,0.233214,-2.099887,-0.028133,0.693847,0.689763,0.147144,0.14544,,
1526349268150000000,0.239522,-2.114695,-0.028878,0.693383,0.689238,0.149455,0.147767,,
1526349268200000000,0.248691,-2.132403,-0.028226,0.693047,0.688575,0.151902,0.149918,,
1526349268230000000,0.254997,-2.149853,-0.026944,0.692551,0.688642,0.152939,0.150849,,
1526349268260000000,0.260065,-2.159825,-0.026906,0.692495,0.688586,0.153216,0.151079,,
1526349268290000000,0.267277,-2.173936,-0.026903,0.69226,0.68833,0.154392,0.152121,,
1526349268320000000,0.273628,-2.18485,-0.026614,0.692036,0.688189,0.155402,0.15275,,
1526349268340000000,0.280027,-2.1948,-0.026776,0.691826,0.688144,0.156349,0.152935,,
1526349268380000000,0.281578,-2.206809,-0.030638,0.692234,0.687309,0.156969,0.154206,,
1526349268400000000,0.285859,-2.216257,-0.03031,0.691877,0.687453,0.157316,0.154809,,
1526349268520000000,0.279857,-2.198005,-0.032595,0.691906,0.687096,0.156567,0.157007,,
1526349268570000000,0.286657,-2.209351,-0.033135,0.691697,0.687102,0.157362,0.157107,,
1526349268600000000,0.289769,-2.217292,-0.033332,0.69173,0.687161,0.156795,0.157274,,
1526349268660000000,0.295693,-2.230227,-0.032961,0.691527,0.687289,0.156425,0.157974,,
1526349268690000000,0.299307,-2.240527,-0.034137,0.690674,0.687933,0.156725,0.158604,,
1526349268710000000,0.303557,-2.254281,-0.034272,0.690492,0.688063,0.157059,0.158501,,
1526349268740000000,0.308106,-2.261349,-0.034409,0.690709,0.687923,0.157146,0.158076,,
1526349268760000000,0.312454,-2.267932,-0.034198,0.690692,0.687907,0.157349,0.158023,,
1526349268790000000,0.314764,-2.277425,-0.035275,0.690883,0.687615,0.157424,0.15838,,
1526349268820000000,0.317914,-2.283779,-0.035309,0.691001,0.68749,0.157378,0.158454,,
1526349268910000000,0.3295,-2.30041,-0.036255,0.691677,0.686883,0.157346,0.158167,,
1526349268940000000,0.32271,-2.299436,-0.035362,0.691342,0.687259,0.156863,0.15848,,
1526349268970000000,0.321475,-2.318164,-0.032917,0.690754,0.686887,0.158402,0.161102,,
152634926920000000,0.3276,-2.331772,-0.032385,0.690266,0.687275,0.158782,0.161167,,
152634926980000000,0.332987,-2.34526,-0.033054,0.690179,0.687335,0.158554,0.161504,,
1526349269110000000,0.336538,-2.361411,-0.033181,0.690206,0.687359,0.158495,0.161348,,
1526349269150000000,0.338892,-2.36763,-0.03369,0.69017,0.687452,0.158236,0.161359,,
1526349269180000000,0.341407,-2.374059,-0.033241,0.69032,0.687323,0.158093,0.161409,,
1526349269240000000,0.345529,-2.382662,-0.034564,0.69009,0.687475,0.158675,0.16117,,
1526349269290000000,0.348645,-2.390903,-0.033052,0.690427,0.686965,0.158761,0.161814,,
1526349269310000000,0.351198,-2.39789,-0.0345,0.690499,0.686916,0.158347,0.162121,,
1526349269350000000,0.354393,-2.407344,-0.033724,0.690799,0.686654,0.157851,0.162436,,
1526349269370000000,0.357765,-2.413576,-0.034285,0.69069,0.686699,0.158204,0.162367,,
1526349269410000000,0.361352,-2.422645,-0.033897,0.690369,0.687129,0.157986,0.162127,,
1526349269430000000,0.363347,-2.427655,-0.034103,0.690359,0.687074,0.1581,0.16229,,
1526349269480000000,0.366501,-2.435546,-0.033989,0.690537,0.686816,0.158054,0.16267,,
1526349269550000000,0.372545,-2.447605,-0.036488,0.690255,0.686975,0.158611,0.162651,,
1526349269720000000,0.38875,-2.47889,-0.03635,0.691036,0.685342,0.160256,0.164602,,
1526349269740000000,0.392204,-2.484991,-0.038056,0.691252,0.685142,0.160217,0.164564,,
1526349269810000000,0.399967,-2.498033,-0.037985,0.690447,0.685223,0.162049,0.165807,,
1526349269860000000,0.406875,-2.509926,-0.0393,0.690476,0.684776,0.163367,0.166239,,
1526349269880000000,0.409563,-2.514884,-0.039309,0.690398,0.684655,0.163747,0.166686,,
1526349269900000000,0.412425,-2.523979,-0.040456,0.690602,0.684219,0.1644,0.166994,,
1526349269930000000,0.415666,-2.529384,-0.04067,0.690491,0.68403,0.164962,0.167672,,
1526349269960000000,0.418143,-2.548206,-0.038864,0.690308,0.684086,0.165462,0.1677,,
15263492700,0.424468,-2.55778,-0.039625,0.68939,0.684352,0.166739,0.169122,,
152634927090000000,0.450618,-2.623792,-0.03578,0.687822,0.684512,0.170109,0.171481,,
1526349270110000000,0.453994,-2.629813,-0.035957,0.687546,0.684465,0.170519,0.172372,,
1526349270140000000,0.457452,-2.63641,-0.036682,0.687828,0.683744,0.171164,0.173464,,
1526349270190000000,0.465513,-2.657296,-0.037086,0.687498,0.683131,0.173066,0.17529,,
1526349270230000000,0.470824,-2.670955,-0.038003,0.686561,0.683151,0.174947,0.177008,,
1526349270330000000,0.482209,-2.693361,-0.039369,0.685492,0.682793,0.177907,0.179562,,
1526349270350000000,0.485795,-2.698563,-0.040803,0.685696,0.6821,0.179003,0.180326,,
1526349270370000000,0.48885,-2.703958,-0.041244,0.685735,0.681719,0.179756,0.180873,,
1526349270400000000,0.49357,-2.712426,-0.042026,0.685563,0.681299,0.181142,0.181723,,
1526349270430000000,0.498086,-2.720588,-0.04294,0.685212,0.68097,0.18248,0.182937,,
1526349270450000000,0.500835,-2.726393,-0.0431,0.684971,0.680778,0.183149,0.183881,,
1526349270490000000,0.506824,-2.733657,-0.045925,0.685496,0.679483,0.18459,0.185271,,
1526349270510000000,0.509787,-2.740226,-0.046292,0.685303,0.679302,0.185185,0.186051,,
1526349270600000000,0.521311,-2.756052,-0.047169,0.68553,0.677976,0.187451,0.187773,,
1526349270690000000,0.535481,-2.776499,-0.048425,0.684076,0.677859,0.190505,0.190408,,
1526349270710000000,0.539032,-2.787239,-0.048392,0.683789,0.677741,0.190794,0.191567,,
1526349270740000000,0.53956,-2.78796,-0.051019,0.684137,0.676798,0.19188,0.19257,,
1526349270790000000,0.551693,-2.806602,-0.049372,0.684159,0.675644,0.194811,0.193599,,
1526349270840000000,0.558333,-2.814592,-0.05047,0.683371,0.675403,0.196845,0.195156,,
1526349270920000000,0.566949,-2.83152,-0.051175,0.682406,0.675082,0.198842,0.197605,,
1526349270950000000,0.570623,-2.844842,-0.051071,0.682074,0.674937,0.199281,0.198802,,
1526349270970000000,0.573074,-2.849958,-0.051173,0.681946,0.674652,0.199888,0.199598,,
1526349271130000000,0.58458,-2.88544,-0.050652,0.681143,0.672523,0.204776,0.204506,,
1526349271160000000,0.590747,-2.895351,-0.051669,0.680844,0.672169,0.206181,0.205255,,
1526349271180000000,0.594627,-2.901143,-0.051945,0.680842,0.671714,0.207234,0.20569,,
1526349271200000000,0.598215,-2.907135,-0.052126,0.6807,0.671428,0.208101,0.206215,,
1526349271230000000,0.609698,-2.927646,-0.048339,0.680858,0.670381,0.208875,0.208311,,
1526349271330000000,0.620101,-2.946459,-0.048586,0.679534,0.670102,0.211988,0.210378,,
1526349271340000000,0.623731,-2.951625,-0.048481,0.679248,0.669995,0.212636,0.210986,,
1526349271370000000,0.628342,-2.960607,-0.048576,0.679165,0.669453,0.21339,0.21221,,
1526349271390000000,0.63042,-2.965598,-0.047802,0.678877,0.669223,0.214246,0.21299,,
1526349271430000000,0.635878,-2.977557,-0.047856,0.677653,0.66932,0.216036,0.21477,,
1526349271450000000,0.640103,-2.985139,-0.048427,0.677283,0.669183,0.216876,0.215515,,
1526349271490000000,0.650506,-2.999458,-0.048358,0.677,0.668371,0.218895,0.216877,,
1526349271510000000,0.669995,-3.023378,-0.046626,0.676458,0.668205,0.220436,0.21752,,
1526349271540000000,0.67525,-3.03362,-0.046393,0.67582,0.668197,0.221199,0.218749,,
1526349271570000000,0.679892,-3.044091,-0.04591,0.674908,0.668453,0.222115,0.219852,,
1526349271610000000,0.686352,-3.052101,-0.04603,0.674337,0.667886,0.22406,0.221348,,
1526349271630000000,0.691912,-3.060097,-0.046273,0.67411,0.667483,0.225108,0.222189,,
1526349271650000000,0.695845,-3.065996,-0.046453,0.673983,0.66713,0.225757,0.222974,,
1526349271700000000,0.703696,-3.081348,-0.046749,0.67323,0.666864,0.226818,0.224959,,
1526349271720000000,0.708019,-3.090083,-0.046814,0.672698,0.66675,0.227541,0.226158,,
1526349271880000000,0.730816,-3.135395,-0.047344,0.670508,0.665759,0.23173,0.231266,,
1526349271910000000,0.741447,-3.144381,-0.047924,0.669875,0.665568,0.233409,0.231962,,
1526349271930000000,0.758623,-3.149785,-0.047187,0.669545,0.665397,0.234962,0.231838,,
152634927240000000,0.777107,-3.174894,-0.048056,0.668267,0.664708,0.237727,0.234665,,
1526349272120000000,0.79404,-3.199148,-0.050611,0.666937,0.663559,0.241769,0.237556,,
1526349272150000000,0.800368,-3.205149,-0.051548,0.666405,0.663139,0.243069,0.238892,,
1526349272180000000,0.806306,-3.213875,-0.052188,0.665772,0.662702,0.244582,0.24032,,
1526349272200000000,0.81229,-3.222089,-0.052391,0.665107,0.662315,0.245971,0.241806,,
1526349272230000000,0.816488,-3.230566,-0.05132,0.664762,0.66175,0.247431,0.242809,,
1526349272250000000,0.824199,-3.233572,-0.05242,0.663923,0.661693,0.248632,0.244032,,
1526349272280000000,0.832421,-3.243117,-0.054118,0.663203,0.661291,0.250783,0.244874,,
1526349272310000000,0.838223,-3.249325,-0.05445,0.663014,0.660326,0.252205,0.246525,,
1526349272350000000,0.844157,-3.256141,-0.05427,0.662717,0.6596,0.253407,0.248029,,
1526349272400000000,0.854274,-3.26875,-0.0546,0.661128,0.65946,0.2558,0.250178,,
1526349272470000000,0.866097,-3.28229,-0.05422,0.659652,0.657918,0.259063,0.254735,,
1526349272520000000,0.881543,-3.289819,-0.05337,0.658447,0.655973,0.2634,0.258394,,
1526349272540000000,0.888077,-3.297215,-0.054878,0.65722,0.655071,0.266227,0.260896,,
1526349272570000000,0.894425,-3.303162,-0.055406,0.6568,0.653464,0.268954,0.263176,,
1526349272600000000,0.900172,-3.309102,-0.0552,0.656387,0.652056,0.270848,0.265746,,
1526349272630000000,0.90995,-3.319332,-0.055329,0.655561,0.65012,0.274092,0.269178,,
1526349272660000000,0.914628,-3.320786,-0.054263,0.654544,0.64889,0.276837,0.271798,,
1526349272700000000,0.924796,-3.330427,-0.054512,0.652812,0.647644,0.280643,0.275016,,
1526349272720000000,0.930058,-3.337548,-0.05508,0.652125,0.646625,0.282571,0.27706,,
1526349272750000000,0.938859,-3.346724,-0.055537,0.651181,0.644551,0.285747,0.280831,,
1526349272800000000,0.954097,-3.366791,-0.054862,0.648777,0.642542,0.290322,0.286254,,
1526349272840000000,0.964528,-3.377511,-0.054971,0.647185,0.641214,0.293703,0.28937,,
1526349272890000000,0.96803,-3.38937,-0.053275,0.645668,0.638516,0.297519,0.294774,,
1526349272930000000,0.980059,-3.399181,-0.054518,0.644282,0.636703,0.301217,0.297956,,
1526349272950000000,0.986769,-3.406462,-0.055214,0.643528,0.636603,0.30219,0.298813,,
1526349272980000000,0.990133,-3.407404,-0.057837,0.642595,0.636136,0.30335,0.300633,,
152634927340000000,0.998048,-3.406255,-0.064228,0.640815,0.633962,0.305544,0.306743,,
1526349273100000000,1.016166,-3.421595,-0.066013,0.638413,0.632887,0.309372,0.310115,,
1526349273120000000,1.022054,-3.422537,-0.065544,0.638055,0.631584,0.310876,0.311999,,
1526349273160000000,1.0304,-3.430334,-0.066143,0.637494,0.629853,0.312622,0.314887,,
1526349273180000000,1.038495,-3.440647,-0.066177,0.637014,0.628974,0.31387,0.316372,,
1526349273220000000,1.048095,-3.44829,-0.067347,0.635842,0.627844,0.316221,0.318625,,
1526349273240000000,1.054887,-3.454811,-0.06843,0.6347,0.627365,0.31791,0.32016,,
1526349273280000000,1.064639,-3.462196,-0.069992,0.633525,0.625975,0.320554,0.322564,,
1526349273300000000,1.068715,-3.467745,-0.071699,0.632845,0.625227,0.321773,0.324129,,
1526349273330000000,1.075663,-3.473441,-0.072634,0.632123,0.624488,0.3232,0.325541,,
